,main,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
1239,1014379,1010428,1014364.0,1014005.0,1014379.0,1014348.0,1014358.0,1014362.0,1014044.0,1014045.0,1014366.0,1014365,1014058,1014359,1013706,1014239,1014041.0,1014356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,1014380,1014312,1014380.0,1014468.0,1013839.0,1014565.0,1014042.0,1007603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,1014381,1014485,1014464.0,1014479.0,1014474.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014554,1014484,1014481,1014423,1014491,1014421.0,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014425.0,1007629.0,1014556.0,1007417.0,1014427.0,1007414.0,1014470.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014494.0,1014469.0,,,,
1242,1014382,1014485,1014464.0,1014479.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014554.0,1014484,1014481,1014423,1014421,1014300,1014381.0,1014561.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1007415.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1014427.0,1014425.0,1007629.0,1014556.0,1007417.0,1014470.0,1007414.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014494.0,1014469.0,1014465.0,,,,,,,
1243,1014383,1014485,1014464.0,1014479.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014554.0,1014484,1014481,1014423,1014421,1014300,1014381.0,1014561.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1007415.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1014427.0,1014425.0,1007629.0,1014556.0,1007417.0,1014470.0,1007414.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014494.0,1014469.0,1014465.0,,,,,,,
1244,1014384,1014485,1014464.0,1014479.0,1014474.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014554,1014484,1014481,1014423,1014491,1014421.0,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014425.0,1007629.0,1014556.0,1007417.0,1014427.0,1007414.0,1014470.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014494.0,1014469.0,,,,
1245,1014385,1014485,1014464.0,1014479.0,1014474.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014554,1014484,1014481,1014423,1014491,1014421.0,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014425.0,1007629.0,1014556.0,1007417.0,1014427.0,1007414.0,1014470.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014494.0,1014469.0,,,,
1246,1014387,1014391,1014415.0,1009705.0,1014387.0,1014397.0,1014400.0,1014398.0,1014399.0,1014568.0,1014401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,1014388,1014485,1014464.0,1014479.0,1014474.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014554,1014484,1014481,1014423,1014491,1014421.0,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014363.0,1007629.0,1014556.0,1007417.0,1014425.0,1007414.0,1014427.0,1014470.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014494.0,1014469.0,,,
1248,1014389,1014389,1014418.0,1010575.0,1010573.0,1010581.0,1009714.0,1009715.0,1014409.0,1014390.0,1014419.0,1010572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,1014390,1014389,1014418.0,1010575.0,1010573.0,1009714.0,1014409.0,1014390.0,1014401.0,1014398.0,1010572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,1014391,1014391,1014415.0,1009705.0,1014387.0,1014397.0,1014400.0,1014399.0,1014568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,1014392,1013709,1014416.0,1014392.0,1009713.0,1014396.0,1014246.0,1010577.0,1007372.0,1014245.0,1014394.0,1014792,1009711,1014395,1009716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,1014393,1013709,1014393.0,1009713.0,1014253.0,1014246.0,1014417.0,1010577.0,1007372.0,1007459.0,1014419.0,1007460,1009702,1009711,1009703,1009716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,1014394,1013709,1014416.0,1014392.0,1009713.0,1014253.0,1014396.0,1014246.0,1010577.0,1007372.0,1014245.0,1014394,1014792,1009711,1014395,1009716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,1014395,1013709,1014416.0,1014392.0,1014396.0,1010577.0,1007372.0,1014394.0,1014792.0,1014395.0,1009716.0,1014245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,1014396,1013709,1014416.0,1014392.0,1009713.0,1014396.0,1014246.0,1010577.0,1007372.0,1014245.0,1014394.0,1014792,1009711,1014395,1009716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,1014397,1014391,1014415.0,1009705.0,1014387.0,1014397.0,1014400.0,1014398.0,1014399.0,1014568.0,1014401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,1014398,1014418,1014409.0,1014390.0,1014387.0,1014397.0,1014400.0,1014398.0,1014399.0,1014401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,1014399,1014391,1014415.0,1014387.0,1014397.0,1014400.0,1014398.0,1014399.0,1014568.0,1014401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,1014400,1014391,1014415.0,1014387.0,1014397.0,1014400.0,1014398.0,1014399.0,1014568.0,1014401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,1014401,1014418,1014409.0,1014390.0,1014387.0,1014397.0,1014400.0,1014398.0,1014399.0,1014401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,1014402,1014404,1014406.0,1007458.0,1014405.0,1007366.0,1007364.0,1014403.0,1014402.0,1007454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,1014403,1014404,1014406.0,1007458.0,1014405.0,1007366.0,1007364.0,1014403.0,1014402.0,1007454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,1014404,1014404,1014406.0,1007455.0,1014403.0,1014402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,1014405,1007458,1014405.0,1007366.0,1007364.0,1014403.0,1014402.0,1007454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,1014407,1014407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,1014408,1014485,1014464.0,1014479.0,1014474.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014554,1014484,1014481,1014423,1014491,1014421.0,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014425.0,1007629.0,1014556.0,1007417.0,1014427.0,1007414.0,1014470.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014494.0,1014469.0,,,,
1267,1014409,1014389,1014418.0,1010575.0,1009714.0,1014409.0,1014390.0,1014401.0,1014398.0,1010572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,1014410,1014420,1009710.0,1014119.0,1014533.0,1014413.0,1014604.0,1013547.0,1010847.0,1014414.0,1007594.0,1014602,1007545,1013541,1014410,1014532,1014411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,1014411,1014420,1009710.0,1014119.0,1014533.0,1014413.0,1014604.0,1013547.0,1010847.0,1014414.0,1007594.0,1014602,1007545,1013541,1014410,1014532,1014411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,1014412,1009710,1013629.0,1014604.0,1013547.0,1011314.0,1013832.0,1013833.0,1014412.0,1007545.0,1013541.0,1014602,1013759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,1014413,1014420,1009710.0,1014119.0,1014533.0,1014413.0,1014604.0,1013547.0,1010847.0,1014414.0,1007594.0,1014602,1007545,1013541,1014410,1014532,1014411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,1014414,1014420,1009710.0,1014119.0,1014533.0,1014413.0,1014604.0,1013547.0,1010847.0,1014414.0,1007594.0,1014602,1007545,1013541,1014410,1014532,1014411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,1014415,1014391,1014415.0,1009705.0,1014387.0,1014397.0,1014400.0,1014399.0,1014568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,1014416,1013709,1014416.0,1014392.0,1009713.0,1014253.0,1014396.0,1014246.0,1010577.0,1007372.0,1014245.0,1014394,1014792,1009711,1014395,1009716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,1014417,1014393,1009713.0,1014253.0,1010581.0,1014417.0,1009715.0,1007459.0,1007460.0,1009702.0,1014419.0,1009703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,1014418,1014389,1014418.0,1010575.0,1010573.0,1009714.0,1014409.0,1014390.0,1014401.0,1014398.0,1010572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,1014419,1014389,1014393.0,1010573.0,1010581.0,1014417.0,1009715.0,1007459.0,1007460.0,1009702.0,1014419.0,1009703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,1014420,1014420,1009710.0,1014119.0,1014533.0,1014413.0,1014604.0,1013547.0,1010847.0,1014414.0,1007594.0,1014602,1007545,1013541,1014410,1014532,1014411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,1014421,1014485,1014431.0,1014474.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014434.0,1014554,1014484,1014423,1014491,1014421,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014363.0,1007629.0,1014556.0,1007417.0,1014425.0,1007414.0,1014427.0,1014470.0,1014793.0,1013837.0,1014368.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014371.0,1014494.0,1014469.0,,,,,
1280,1014422,1014485,1014431.0,1014474.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014434.0,1014554,1014484,1014423,1014491,1014421,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014363.0,1007629.0,1014556.0,1007417.0,1014425.0,1007414.0,1014427.0,1014470.0,1014793.0,1013837.0,1014368.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014371.0,1014494.0,1014469.0,,,,,
1281,1014423,1014485,1014464.0,1014479.0,1014474.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014554,1014484,1014481,1014423,1014491,1014421.0,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014425.0,1007629.0,1014556.0,1007417.0,1014427.0,1007414.0,1014470.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014494.0,1014469.0,,,,
1282,1014424,1014485,1014464.0,1014479.0,1014474.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014554,1014484,1014481,1014423,1014491,1014421.0,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014425.0,1007629.0,1014556.0,1007417.0,1014427.0,1007414.0,1014470.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014494.0,1014469.0,,,,
1283,1014425,1014485,1014431.0,1014474.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014434.0,1014554,1014484,1014423,1014491,1014421,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014363.0,1007629.0,1014556.0,1007417.0,1014425.0,1007414.0,1014427.0,1014470.0,1014793.0,1013837.0,1014368.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014371.0,1014494.0,1014469.0,,,,,
1284,1014426,1014350,1007604.0,1014431.0,1014353.0,1014348.0,1014354.0,1014434.0,1013780.0,1010576.0,1013320.0,1014426,1014239,1014360,1014043,1014363,1014793.0,1010409.0,1013837.0,1007606.0,1014355.0,1013779.0,1007600.0,1014044.0,1014361.0,1014370.0,1014432.0,1014570.0,1014371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,1014427,1014485,1014464.0,1014479.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014554.0,1014484,1014481,1014423,1014421,1014300,1014381.0,1014561.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1007415.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1014427.0,1014425.0,1007629.0,1014556.0,1007417.0,1014470.0,1007414.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014494.0,1014469.0,1014465.0,,,,,,,
1286,1014428,1014350,1014485.0,1014431.0,1014474.0,1014422.0,1014377.0,1014435.0,1014486.0,1014434.0,1014554.0,1014484,1010576,1014423,1014491,1014421,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014472.0,1014430.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014363.0,1007629.0,1014556.0,1007417.0,1014425.0,1014470.0,1014793.0,1010409.0,1013837.0,1014368.0,1014388.0,1014385.0,1014367.0,1014369.0,1007622.0,1014433.0,1014424.0,1014492.0,1014432.0,1014371.0,1014494.0,1014469.0,,,,,,,,,,,,
1287,1014429,1014485,1014464.0,1014479.0,1014474.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014554,1014484,1014481,1014423,1014491,1014421.0,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014363.0,1007629.0,1014556.0,1007417.0,1014425.0,1007414.0,1014427.0,1014470.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014494.0,1014469.0,,,
1288,1014430,1014485,1014464.0,1014479.0,1014474.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014554,1014484,1014481,1014423,1014491,1014421.0,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014363.0,1007629.0,1014556.0,1007417.0,1014425.0,1007414.0,1014427.0,1014470.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014494.0,1014469.0,,,
1289,1014431,1014350,1014431.0,1014474.0,1014422.0,1014435.0,1014434.0,1010576.0,1014491.0,1014421.0,1014300.0,1014428,1014509,1014426,1014472,1014555,1013019.0,1014363.0,1014425.0,1014556.0,1014793.0,1010409.0,1013837.0,1014433.0,1014432.0,1014570.0,1014371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,1014432,1014350,1007604.0,1014431.0,1014474.0,1014434.0,1013780.0,1010576.0,1014491.0,1014428.0,1013320.0,1014426,1014472,1013019,1014363,1014793,1010409.0,1013837.0,1013779.0,1007600.0,1014361.0,1014370.0,1014432.0,1014570.0,1014371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,1014433,1014485,1014431.0,1014474.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382.0,1014434.0,1014554,1014484,1014423,1014491,1014421,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014363.0,1007629.0,1014556.0,1007417.0,1014425.0,1007414.0,1014427.0,1014470.0,1014793.0,1014368.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014371.0,1014494.0,1014469.0,,,,,,
1292,1014434,1014350,1014431.0,1014474.0,1014422.0,1014435.0,1014434.0,1010576.0,1014491.0,1014421.0,1014428.0,1014509,1014426,1014472,1014555,1013019,1014363.0,1014425.0,1014556.0,1014793.0,1010409.0,1013837.0,1014433.0,1014361.0,1014370.0,1014432.0,1014570.0,1014371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,1014435,1014485,1014464.0,1014431.0,1014474.0,1014479.0,1014487.0,1014422.0,1014377.0,1014435.0,1014486.0,1014382,1014434,1014554,1014484,1014481,1014423.0,1014491.0,1014421.0,1014300.0,1014381.0,1014428.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1014472.0,1007415.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1013019.0,1014363.0,1007629.0,1014556.0,1007417.0,1014425.0,1007414.0,1014427.0,1014470.0,1014368.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014433.0,1014424.0,1007532.0,1014492.0,1014493.0,1014494.0,1014469.0,,,
1294,1014436,1014257,1014500.0,1014437.0,1013838.0,1014242.0,1014506.0,1014550.0,1014507.0,1014262.0,1014256.0,1014259,1014442,1014436,1014503,1014238,1014566.0,1014505.0,1014254.0,1007394.0,1014502.0,1014261.0,1014443.0,1014444.0,1014551.0,1014271.0,1014553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,1014437,1014257,1014500.0,1014437.0,1013838.0,1014242.0,1014506.0,1014550.0,1014507.0,1014262.0,1014256.0,1014259,1014442,1014436,1014503,1014238,1014566.0,1014505.0,1014254.0,1007394.0,1014502.0,1014261.0,1014443.0,1014444.0,1014551.0,1014271.0,1014553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,1014438,1013287,1013288.0,1010405.0,1014438.0,1007652.0,1013576.0,1013226.0,1007653.0,1007345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1014439,1007388,1014439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,1014440,1014287,1014313.0,1014440.0,1007331.0,1013621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,1014441,1013707,1013378.0,1013466.0,1013663.0,1013381.0,1014288.0,1014441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,1014442,1014257,1014500.0,1014437.0,1013838.0,1014242.0,1014506.0,1014550.0,1014507.0,1014262.0,1014256.0,1014259,1014442,1014436,1014503,1014238,1014566.0,1014505.0,1014254.0,1007394.0,1014502.0,1014261.0,1014443.0,1014444.0,1014551.0,1014271.0,1014553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,1014443,1014257,1014500.0,1014437.0,1013838.0,1014242.0,1014506.0,1014550.0,1014507.0,1014262.0,1014256.0,1014259,1014442,1014436,1014503,1014238,1014566.0,1014505.0,1014254.0,1007394.0,1014502.0,1014261.0,1014443.0,1014444.0,1014551.0,1014271.0,1014553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,1014444,1014257,1014500.0,1014437.0,1013838.0,1014242.0,1014506.0,1014550.0,1014507.0,1014262.0,1014256.0,1014259,1014442,1014436,1014503,1014238,1014566.0,1014505.0,1014254.0,1007394.0,1014502.0,1014261.0,1014443.0,1014444.0,1014551.0,1014271.0,1014553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,1014445,1007628,1007392.0,1014445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,1014446,1014446,1014339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,1014447,1014447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,1014448,1012547,1007347.0,1014448.0,1013731.0,1013880.0,1013751.0,1007617.0,1013425.0,1010427.0,1012984.0,1007536,1013500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,1014449,1014449,1014463.0,1014478.0,1007620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,1014450,1013752,1014120.0,1013756.0,1007483.0,1014450.0,1013578.0,1014063.0,1007350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,1014451,1014598,1014451.0,1014552.0,1014477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,1014452,1013660,1014452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,1014461,1014461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,1014462,1014485,1014464.0,1014479.0,1014046.0,1014487.0,1013484.0,1014377.0,1013550.0,1014486.0,1014382.0,1014554,1014484,1014481,1014423,1014381,1014561.0,1014483.0,1014408.0,1014490.0,1014495.0,1007415.0,1014340.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014352.0,1014470.0,1014427.0,1007629.0,1007417.0,1007414.0,1014467.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014476.0,1007605.0,1014424.0,1007532.0,1014492.0,1014493.0,1007332.0,1014285.0,1014494.0,1014469.0,1014465.0,1014466.0,1014475.0,,,,,
1313,1014463,1007620,1014599.0,1014463.0,1014449.0,1022386.0,1022387.0,1022388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,1014464,1014485,1014464.0,1014479.0,1014046.0,1014487.0,1013484.0,1014377.0,1013550.0,1014435.0,1014486.0,1014382,1014554,1014484,1014481,1014423,1014300.0,1014381.0,1014561.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1007415.0,1014340.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1014427.0,1014470.0,1007629.0,1014556.0,1007417.0,1007414.0,1014467.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014476.0,1007605.0,1014424.0,1007532.0,1014492.0,1014493.0,1007332.0,1014285.0,1014494.0,1014469.0,1014465.0,1014466.0,1014475.0
